elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
2855,2.855,32.8675133,-117.256806,2.30000066,3.48043683,0.147516292,6.5918629e-07,1.23581125,0.103536409,4.61776736e-07,1.24014081,85.2109371,0,0,0,0
2873,2.873,32.8675133,-117.256805,2.30000067,3.50268307,0.149385847,6.67524473e-07,1.23599284,0.104191929,4.64688113e-07,1.24037666,85.1814631,0,0,0,0
2891,2.891,32.8675134,-117.256805,2.30000068,3.52493257,0.151267201,6.75915062e-07,1.23617388,0.104847458,4.6759949e-07,1.24061229,85.1519978,0,0,0,0
2909,2.909,32.8675134,-117.256805,2.30000068,3.54718532,0.153160356,6.84358055e-07,1.23635436,0.105502997,4.70510867e-07,1.24084769,85.1225412,0,0,0,0
2927,2.927,32.8675134,-117.256805,2.30000069,3.56944132,0.155065309,6.92853453e-07,1.23653429,0.106158543,4.73422244e-07,1.24108287,85.0930931,0,0,0,0
2945,2.945,32.8675134,-117.256805,2.3000007,3.59170055,0.156982063,7.01401256e-07,1.23671367,0.106814098,4.76333621e-07,1.24131783,85.0636536,0,0,0,0
2964,2.964,32.8675134,-117.256804,2.30000071,3.61519991,0.159018105,7.10480789e-07,1.2369024,0.10750608,4.79406741e-07,1.24156559,85.0325879,0,0,0,0
2982,2.982,32.8675134,-117.256804,2.30000072,3.63746575,0.160959114,7.19136313e-07,1.23708065,0.108161649,4.82318118e-07,1.24180009,85.0031661,0,0,0,0
3000,3,32.8675135,-117.256804,2.30000073,3.6597348,0.162911924,7.27844242e-07,1.23725834,0.108817225,4.85229495e-07,1.24203438,84.973753,0,0,0,0
3018,3.018,32.8675135,-117.256804,2.30000074,3.68200705,0.164876535,7.36604575e-07,1.23743548,0.109472806,4.88140872e-07,1.24226843,84.9443484,0,0,0,0
3036,3.036,32.8675135,-117.256803,2.30000075,3.70428248,0.166852945,7.45417313e-07,1.23761207,0.110128393,4.91052249e-07,1.24250227,84.9149523,0,0,0,0
3055,3.055,32.8675135,-117.256803,2.30000075,3.72779887,0.168951959,7.547765e-07,1.23779785,0.110820407,4.94125369e-07,1.24274884,84.8839324,0,0,0,0
3073,3.073,32.8675135,-117.256803,2.30000076,3.75008081,0.170952627,7.63696959e-07,1.2379733,0.111476004,4.97036746e-07,1.24298222,84.854554,0,0,0,0
3091,3.091,32.8675136,-117.256803,2.30000077,3.77236591,0.172965095,7.72669823e-07,1.2381482,0.112131604,4.99948123e-07,1.24321538,84.8251842,0,0,0,0
3109,3.109,32.8675136,-117.256802,2.30000078,3.79465414,0.174989364,7.81695092e-07,1.23832255,0.112787209,5.028595e-07,1.24344831,84.7958228,0,0,0,0
3127,3.127,32.8675136,-117.256802,2.30000079,3.81694551,0.177025435,7.90772765e-07,1.23849635,0.113442816,5.05770877e-07,1.24368102,84.7664701,0,0,0,0
3145,3.145,32.8675136,-117.256802,2.3000008,3.83924001,0.179073306,7.99902843e-07,1.23866959,0.114098426,5.08682254e-07,1.2439135,84.7371259,0,0,0,0
3164,3.164,32.8675136,-117.256802,2.30000081,3.86277646,0.18124775,8.09597001e-07,1.23885185,0.114790461,5.11755374e-07,1.24415865,84.7061606,0,0,0,0
3182,3.182,32.8675136,-117.256801,2.30000082,3.88507734,0.183319879,8.188348e-07,1.23902395,0.115446075,5.14666751e-07,1.24439068,84.6768339,0,0,0,0
3200,3.2,32.8675137,-117.256801,2.30000083,3.90738132,0.185403809,8.28125004e-07,1.23919551,0.116101691,5.17578128e-07,1.24462248,84.6475157,0,0,0,0
3218,3.218,32.8675137,-117.256801,2.30000084,3.92968838,0.18749954,8.37467613e-07,1.23936652,0.116757306,5.20489505e-07,1.24485406,84.618206,0,0,0,0
3236,3.236,32.8675137,-117.256801,2.30000085,3.95199851,0.189607072,8.46862626e-07,1.23953697,0.117412923,5.23400882e-07,1.24508542,84.5889049,0,0,0,0
3255,3.255,32.8675137,-117.2568,2.30000086,3.97555141,0.191844492,8.56836438e-07,1.23971628,0.118104962,5.26474002e-07,1.24532937,84.557985,0,0,0,0
3273,3.273,32.8675137,-117.2568,2.30000087,3.99786783,0.193976282,8.66339172e-07,1.2398856,0.118760577,5.29385379e-07,1.24556027,84.5287013,0,0,0,0
3291,3.291,32.8675138,-117.2568,2.30000088,4.02018729,0.196119873,8.75894311e-07,1.24005437,0.119416191,5.32296756e-07,1.24579094,84.4994261,0,0,0,0
3309,3.309,32.8675138,-117.2568,2.30000089,4.04250978,0.198275265,8.85501855e-07,1.24022259,0.120071803,5.35208133e-07,1.24602139,84.4701594,0,0,0,0
3327,3.327,32.8675138,-117.256799,2.3000009,4.0648353,0.200442458,8.95161804e-07,1.24039025,0.120727414,5.3811951e-07,1.24625161,84.4409011,0,0,0,0
3345,3.345,32.8675138,-117.256799,2.3000009,4.08716383,0.202621452,9.04874158e-07,1.24055736,0.121383021,5.41030887e-07,1.24648161,84.4116513,0,0,0,0
3364,3.364,32.8675138,-117.256799,2.30000092,4.11073609,0.204934303,9.15182939e-07,1.24073315,0.122075048,5.44104007e-07,1.24672413,84.3807856,0,0,0,0
3382,3.382,32.8675139,-117.256799,2.30000093,4.13307078,0.207137554,9.25003014e-07,1.24089913,0.122730649,5.47015384e-07,1.24695367,84.3515532,0,0,0,0
3400,3.4,32.8675139,-117.256799,2.30000093,4.15540845,0.209352607,9.34875493e-07,1.24106456,0.123386246,5.49926761e-07,1.24718298,84.3223292,0,0,0,0
3418,3.418,32.8675139,-117.256798,2.30000094,4.1777491,0.211579459,9.44800377e-07,1.24122943,0.124041839,5.52838138e-07,1.24741207,84.2931136,0,0,0,0
3436,3.436,32.8675139,-117.256798,2.30000095,4.2000927,0.213818113,9.54777666e-07,1.24139376,0.124697426,5.55749515e-07,1.24764094,84.2639065,0,0,0,0
3455,3.455,32.8675139,-117.256798,2.30000097,4.22368083,0.216193938,9.65366101e-07,1.2415666,0.125389429,5.58822635e-07,1.24788226,84.2330859,0,0,0,0
3473,3.473,32.867514,-117.256798,2.30000098,4.24603049,0.218456848,9.75451111e-07,1.24172979,0.126045005,5.61734012e-07,1.24811066,84.2038961,0,0,0,0
3491,3.491,32.867514,-117.256797,2.30000099,4.26838309,0.220731558,9.85588526e-07,1.24189244,0.126700575,5.64645389e-07,1.24833884,84.1747147,0,0,0,0
3509,3.509,32.867514,-117.256797,2.300001,4.29073862,0.223018068,9.95778345e-07,1.24205453,0.127356138,5.67556766e-07,1.24856679,84.1455417,0,0,0,0
3527,3.527,32.867514,-117.256797,2.30000101,4.31309705,0.225316379,1.00602057e-06,1.24221607,0.128011693,5.70468143e-07,1.24879452,84.1163771,0,0,0,0
3545,3.545,32.867514,-117.256797,2.30000102,4.33545839,0.227626489,1.0163152e-06,1.24237706,0.128667241,5.7337952e-07,1.24902202,84.0872209,0,0,0,0
3564,3.564,32.8675141,-117.256796,2.30000103,4.35906516,0.23007774,1.0272386e-06,1.24254637,0.129359198,5.7645264e-07,1.2492619,84.056454,0,0,0,0
3582,3.582,32.8675141,-117.256796,2.30000104,4.38143244,0.232412106,1.03764095e-06,1.24270623,0.130014728,5.79364017e-07,1.24948894,84.0273151,0,0,0,0
3600,3.6,32.8675141,-117.256796,2.30000105,4.40380258,0.234758271,1.04809571e-06,1.24286554,0.130670249,5.82275394e-07,1.24971575,83.9981845,0,0,0,0
3618,3.618,32.8675141,-117.256796,2.30000106,4.42617559,0.237116235,1.05860287e-06,1.24302429,0.131325761,5.85186771e-07,1.24994234,83.9690623,0,0,0,0
3636,3.636,32.8675142,-117.256795,2.30000107,4.44855145,0.239485998,1.06916243e-06,1.2431825,0.131981262,5.88098148e-07,1.2501687,83.9399484,0,0,0,0
3655,3.655,32.8675142,-117.256795,2.30000108,4.4721735,0.242000215,1.08036549e-06,1.24334888,0.132673168,5.91171268e-07,1.25040737,83.9092261,0,0,0,0
3673,3.673,32.8675142,-117.256795,2.30000109,4.49455519,0.244394231,1.09103278e-06,1.24350595,0.133328647,5.94082645e-07,1.25063327,83.8801295,0,0,0,0
3691,3.691,32.8675142,-117.256795,2.3000011,4.51693971,0.246800046,1.10175247e-06,1.24366247,0.133984114,5.96994022e-07,1.25085894,83.8510411,0,0,0,0
3709,3.709,32.8675142,-117.256794,2.30000111,4.53932704,0.249217659,1.11252456e-06,1.24381844,0.134639569,5.99905399e-07,1.25108438,83.8219611,0,0,0,0
3727,3.727,32.8675143,-117.256794,2.30000112,4.56171717,0.25164707,1.12334906e-06,1.24397386,0.135295012,6.02816776e-07,1.2513096,83.7928894,0,0,0,0
3745,3.745,32.8675143,-117.256794,2.30000113,4.58411009,0.25408828,1.13422597e-06,1.24412873,0.135950442,6.05728153e-07,1.25153459,83.7638261,0,0,0,0
3764,3.764,32.8675143,-117.256794,2.30000115,4.60775009,0.25667791,1.145764e-06,1.2442916,0.136642269,6.08801273e-07,1.25177182,83.7331571,0,0,0,0
3782,3.782,32.8675143,-117.256793,2.30000116,4.63014872,0.25914337,1.15674862e-06,1.24444534,0.137297671,6.1171265e-07,1.25199634,83.7041108,0,0,0,0
3800,3.8,32.8675144,-117.256793,2.30000117,4.65255011,0.261620626,1.16778565e-06,1.24459853,0.137953058,6.14624027e-07,1.25222064,83.6750729,0,0,0,0
3818,3.818,32.8675144,-117.256793,2.30000118,4.67495426,0.26410968,1.17887509e-06,1.24475117,0.13860843,6.17535404e-07,1.25244471,83.6460432,0,0,0,0
3836,3.836,32.8675144,-117.256793,2.30000119,4.69736115,0.26661053,1.19001693e-06,1.24490325,0.139263787,6.20446781e-07,1.25266856,83.6170219,0,0,0,0
3855,3.855,32.8675144,-117.256792,2.3000012,4.72101583,0.269263113,1.20183461e-06,1.24506318,0.139955536,6.23519901e-07,1.25290458,83.5863971,0,0,0,0
3873,3.873,32.8675144,-117.256792,2.30000121,4.74342833,0.271788211,1.21308417e-06,1.24521414,0.14061086,6.26431278e-07,1.25312795,83.5573928,0,0,0,0
3891,3.891,32.8675145,-117.256792,2.30000122,4.76584353,0.274325104,1.22438613e-06,1.24536455,0.141266167,6.29342655e-07,1.2533511,83.5283967,0,0,0,0
3909,3.909,32.8675145,-117.256792,2.30000124,4.78826145,0.276873793,1.2357405e-06,1.24551441,0.141921457,6.32254032e-07,1.25357403,83.499409,0,0,0,0
3927,3.927,32.8675145,-117.256791,2.30000125,4.81068205,0.279434276,1.24714728e-06,1.24566372,0.142576729,6.35165409e-07,1.25379672,83.4704294,0,0,0,0
3945,3.945,32.8675145,-117.256791,2.30000126,4.83310533,0.282006555,1.25860646e-06,1.24581248,0.143231983,6.38076786e-07,1.25401919,83.4414582,0,0,0,0
3964,3.964,32.8675146,-117.256791,2.30000127,4.85677726,0.284734533,1.27075911e-06,1.24596889,0.14392362,6.41149906e-07,1.25425375,83.4108863,0,0,0,0
3982,3.982,32.8675146,-117.256791,2.30000128,4.87920603,0.287331055,1.28232601e-06,1.24611652,0.144578835,6.44061283e-07,1.25447576,83.3819319,0,0,0,0
4000,4,32.8675146,-117.256791,2.30000129,4.90163745,0.289939371,1.29394532e-06,1.2462636,0.145234031,6.4697266e-07,1.25469753,83.3529858,0,0,0,0
4018,4.018,32.8675146,-117.25679,2.30000131,4.92407151,0.29255948,1.30561703e-06,1.24641013,0.145889207,6.49884037e-07,1.25491907,83.324048,0,0,0,0
4036,4.036,32.8675147,-117.25679,2.30000132,4.94650821,0.295191382,1.31734114e-06,1.24655611,0.146544362,6.52795414e-07,1.25514039,83.2951184,0,0,0,0
4055,4.055,32.8675147,-117.25679,2.30000133,4.97019423,0.297982295,1.32977345e-06,1.24670959,0.147235892,6.55868534e-07,1.25537374,83.2645904,0,0,0,0
4073,4.073,32.8675147,-117.25679,2.30000134,4.99263631,0.300638437,1.34160529e-06,1.24685445,0.147891003,6.58779911e-07,1.25559458,83.2356776,0,0,0,0
4091,4.091,32.8675147,-117.256789,2.30000135,5.01508099,0.30330637,1.35348953e-06,1.24699875,0.148546093,6.61691288e-07,1.2558152,83.2067731,0,0,0,0
4109,4.109,32.8675148,-117.256789,2.30000137,5.03752826,0.305986096,1.36542617e-06,1.2471425,0.14920116,6.64602665e-07,1.25603559,83.1778768,0,0,0,0
4127,4.127,32.8675148,-117.256789,2.30000138,5.05997811,0.308677612,1.37741523e-06,1.24728571,0.149856205,6.67514042e-07,1.25625576,83.1489886,0,0,0,0
4145,4.145,32.8675148,-117.256789,2.30000139,5.08243054,0.311380919,1.38945668e-06,1.24742837,0.150511226,6.70425419e-07,1.25647569,83.1201087,0,0,0,0
4164,4.164,32.8675148,-117.256788,2.3000014,5.1061331,0.3142472,1.40222396e-06,1.24757834,0.15120261,6.7349854e-07,1.25670758,83.0896331,0,0,0,0
4182,4.182,32.8675149,-117.256788,2.30000141,5.12859079,0.316974742,1.41437313e-06,1.24771986,0.151857582,6.76409917e-07,1.25692704,83.06077,0,0,0,0
4200,4.2,32.8675149,-117.256788,2.30000143,5.15105101,0.319714073,1.42657471e-06,1.24786084,0.152512529,6.79321294e-07,1.25714627,83.031915,0,0,0,0
4218,4.218,32.8675149,-117.256788,2.30000144,5.17351377,0.322465193,1.4388287e-06,1.24800127,0.153167451,6.82232671e-07,1.25736528,83.0030682,0,0,0,0
4236,4.236,32.8675149,-117.256787,2.30000145,5.19597905,0.325228101,1.45113509e-06,1.24814116,0.153822347,6.85144048e-07,1.25758406,82.9742295,0,0,0,0
4255,4.255,32.867515,-117.256787,2.30000146,5.21969513,0.328157293,1.46418202e-06,1.2482882,0.154513597,6.88217168e-07,1.25781472,82.9437975,0,0,0,0
4273,4.273,32.867515,-117.256787,2.30000148,5.24216557,0.330944431,1.47659613e-06,1.24842695,0.155168439,6.91128545e-07,1.25803303,82.9149756,0,0,0,0
4291,4.291,32.867515,-117.256787,2.30000149,5.2646385,0.333743356,1.48906265e-06,1.24856516,0.155823253,6.94039922e-07,1.2582511,82.8861619,0,0,0,0
4309,4.309,32.867515,-117.256786,2.3000015,5.28711391,0.336554068,1.50158157e-06,1.24870282,0.15647804,6.96951299e-07,1.25846895,82.8573563,0,0,0,0
4327,4.327,32.8675151,-117.256786,2.30000151,5.30959179,0.339376565,1.5141529e-06,1.24883992,0.157132799,6.99862676e-07,1.25868657,82.8285588,0,0,0,0
4345,4.345,32.8675151,-117.256786,2.30000153,5.33207214,0.342210848,1.52677663e-06,1.24897649,0.15778753,7.02774053e-07,1.25890395,82.7997694,0,0,0,0
4364,4.364,32.8675151,-117.256786,2.30000154,5.35580406,0.345215377,1.54015853e-06,1.24912002,0.158478602,7.05847173e-07,1.25913315,82.7693894,0,0,0,0
4382,4.382,32.8675151,-117.256785,2.30000155,5.37828944,0.348073883,1.55288998e-06,1.24925546,0.159133272,7.0875855e-07,1.25935007,82.7406167,0,0,0,0
4400,4.4,32.8675152,-117.256785,2.30000157,5.40077725,0.350944174,1.56567384e-06,1.24939034,0.159787913,7.11669927e-07,1.25956675,82.7118521,0,0,0,0
4418,4.418,32.8675152,-117.256785,2.30000158,5.42326748,0.353826248,1.5785101e-06,1.24952468,0.160442523,7.14581304e-07,1.25978321,82.6830956,0,0,0,0
4436,4.436,32.8675152,-117.256785,2.30000159,5.44576013,0.356720105,1.59139876e-06,1.24965847,0.161097102,7.17492681e-07,1.25999943,82.6543472,0,0,0,0
4455,4.455,32.8675152,-117.256784,2.30000161,5.46950498,0.359787513,1.60506032e-06,1.24979909,0.161788012,7.20565801e-07,1.26022741,82.6240104,0,0,0,0
4473,4.473,32.8675153,-117.256784,2.30000162,5.49200256,0.362705588,1.61805671e-06,1.24993175,0.162442527,7.23477178e-07,1.26044316,82.5952787,0,0,0,0
4491,4.491,32.8675153,-117.256784,2.30000163,5.51450252,0.365635444,1.6311055e-06,1.25006387,0.163097009,7.26388555e-07,1.26065868,82.566555,0,0,0,0
4509,4.509,32.8675153,-117.256784,2.30000164,5.53700485,0.36857708,1.64420669e-06,1.25019544,0.163751458,7.29299932e-07,1.26087397,82.5378393,0,0,0,0
4527,4.527,32.8675153,-117.256783,2.30000166,5.55950955,0.371530496,1.6573603e-06,1.25032646,0.164405875,7.32211309e-07,1.26108903,82.5091318,0,0,0,0
4545,4.545,32.8675154,-117.256783,2.30000167,5.5820166,0.374495691,1.6705663e-06,1.25045693,0.165060257,7.35122686e-07,1.26130386,82.4804323,0,0,0,0
4564,4.564,32.8675154,-117.256783,2.30000168,5.60577658,0.377638398,1.68456283e-06,1.25059405,0.165750956,7.38195806e-07,1.26153036,82.4501471,0,0,0,0
4582,4.582,32.8675154,-117.256783,2.3000017,5.62828844,0.380627804,1.69787655e-06,1.2507234,0.166405268,7.41107183e-07,1.26174471,82.4214641,0,0,0,0
4600,4.6,32.8675155,-117.256782,2.30000171,5.65080262,0.383628987,1.71124269e-06,1.2508522,0.167059545,7.44018559e-07,1.26195884,82.3927892,0,0,0,0
4618,4.618,32.8675155,-117.256782,2.30000172,5.67331911,0.386641947,1.72466122e-06,1.25098045,0.167713786,7.46929936e-07,1.26217273,82.3641223,0,0,0,0
4636,4.636,32.8675155,-117.256782,2.30000174,5.69583791,0.389666683,1.73813216e-06,1.25110816,0.168367992,7.49841313e-07,1.26238639,82.3354634,0,0,0,0
4655,4.655,32.8675155,-117.256782,2.30000175,5.71961024,0.392872235,1.75240834e-06,1.25124235,0.169058501,7.52914433e-07,1.26261166,82.3052211,0,0,0,0
4673,4.673,32.8675156,-117.256782,2.30000177,5.74213374,0.395921175,1.765987e-06,1.25136894,0.169712631,7.5582581e-07,1.26282485,82.2765787,0,0,0,0
4691,4.691,32.8675156,-117.256781,2.30000178,5.76465952,0.398981889,1.77961807e-06,1.25149497,0.170366723,7.58737187e-07,1.2630378,82.2479444,0,0,0,0
4709,4.709,32.8675156,-117.256781,2.30000179,5.78718756,0.402054377,1.79330154e-06,1.25162046,0.171020778,7.61648564e-07,1.26325053,82.219318,0,0,0,0
4727,4.727,32.8675156,-117.256781,2.30000181,5.80971785,0.405138637,1.80703742e-06,1.25174541,0.171674794,7.64559941e-07,1.26346302,82.1906997,0,0,0,0
4745,4.745,32.8675157,-117.256781,2.30000182,5.83225039,0.408234669,1.8208257e-06,1.2518698,0.172328771,7.67471319e-07,1.26367528,82.1620893,0,0,0,0
4764,4.764,32.8675157,-117.25678,2.30000184,5.85603716,0.411515473,1.83543685e-06,1.2520005,0.173019037,7.70544439e-07,1.26389907,82.1318981,0,0,0,0
4782,4.782,32.8675157,-117.25678,2.30000185,5.87857427,0.414635701,1.84933285e-06,1.25212378,0.173672933,7.73455816e-07,1.26411085,82.1033042,0,0,0,0
4800,4.8,32.8675158,-117.25678,2.30000186,5.90111361,0.417767698,1.86328126e-06,1.2522465,0.174326789,7.76367193e-07,1.2643224,82.0747183,0,0,0,0
4818,4.818,32.8675158,-117.25678,2.30000188,5.92365514,0.420911465,1.87728207e-06,1.25236869,0.174980604,7.7927857e-07,1.26453372,82.0461403,0,0,0,0
4836,4.836,32.8675158,-117.256779,2.30000189,5.94619887,0.424067,1.89133529e-06,1.25249032,0.175634378,7.82189947e-07,1.26474481,82.0175703,0,0,0,0
4855,4.855,32.8675158,-117.256779,2.30000191,5.9699974,0.427410608,1.90622609e-06,1.2526181,0.176324426,7.85263067e-07,1.26496736,81.9874216,0,0,0,0
4873,4.873,32.8675159,-117.256779,2.30000192,5.99254561,0.430590331,1.92038703e-06,1.25273862,0.176978114,7.88174444e-07,1.26517797,81.958868,0,0,0,0
4891,4.891,32.8675159,-117.256779,2.30000193,6.01509599,0.43378182,1.93460037e-06,1.25285858,0.17763176,7.91085821e-07,1.26538835,81.9303223,0,0,0,0
4909,4.909,32.8675159,-117.256778,2.30000195,6.03764852,0.436985074,1.94886612e-06,1.252978,0.178285362,7.93997198e-07,1.26559849,81.9017845,0,0,0,0
4927,4.927,32.867516,-117.256778,2.30000196,6.06020319,0.440200093,1.96318427e-06,1.25309688,0.178938921,7.96908575e-07,1.26580841,81.8732547,0,0,0,0
4945,4.945,32.867516,-117.256778,2.30000198,6.08276,0.443426875,1.97755483e-06,1.25321521,0.179592436,7.99819952e-07,1.26601809,81.8447328,0,0,0,0
4964,4.964,32.867516,-117.256778,2.30000199,6.10657227,0.446845684,1.9927806e-06,1.2533395,0.180282208,8.02893072e-07,1.26623915,81.8146349,0,0,0,0
4982,4.982,32.867516,-117.256777,2.30000201,6.12913344,0.450096645,2.00725888e-06,1.25345671,0.180935631,8.05804449e-07,1.26644835,81.7861294,0,0,0,0
5000,5,32.8675161,-117.256777,2.30000202,6.15169671,0.453359366,2.02178956e-06,1.25357337,0.181589009,8.08715826e-07,1.26665732,81.7576317,0,0,0,0
5018,5.018,32.8675161,-117.256777,2.30000204,6.17426207,0.456633848,2.03637265e-06,1.25368949,0.182242341,8.11627203e-07,1.26686606,81.7291419,0,0,0,0
5036,5.036,32.8675161,-117.256777,2.30000205,6.19682952,0.45992009,2.05100814e-06,1.25380506,0.182895626,8.1453858e-07,1.26707456,81.7006601,0,0,0,0
5055,5.055,32.8675162,-117.256776,2.30000207,6.22065297,0.463401658,2.06651357e-06,1.25392645,0.183585153,8.176117e-07,1.26729438,81.6706044,0,0,0,0
5073,5.073,32.8675162,-117.256776,2.30000208,6.24322468,0.466712069,2.08125678e-06,1.2540409,0.184238342,8.20523077e-07,1.2675024,81.6421388,0,0,0,0
5091,5.091,32.8675162,-117.256776,2.3000021,6.26579844,0.470034237,2.0960524e-06,1.25415481,0.184891484,8.23434454e-07,1.26771019,81.613681,0,0,0,0
5109,5.109,32.8675163,-117.256776,2.30000211,6.28837425,0.473368162,2.11090042e-06,1.25426817,0.185544577,8.26345831e-07,1.26791775,81.5852312,0,0,0,0
5127,5.127,32.8675163,-117.256775,2.30000213,6.31095209,0.476713842,2.12580085e-06,1.25438098,0.186197621,8.29257208e-07,1.26812507,81.5567892,0,0,0,0
5145,5.145,32.8675163,-117.256775,2.30000214,6.33353196,0.480071276,2.14075368e-06,1.25449326,0.186850617,8.32168585e-07,1.26833216,81.5283551,0,0,0,0
5164,5.164,32.8675163,-117.256775,2.30000216,6.35736845,0.483627985,2.15659408e-06,1.25461116,0.187539835,8.35241705e-07,1.26855049,81.4983498,0,0,0,0
5182,5.182,32.8675164,-117.256775,2.30000217,6.37995245,0.487009578,2.17165463e-06,1.25472231,0.188192728,8.38153082e-07,1.2687571,81.4699319,0,0,0,0
5200,5.2,32.8675164,-117.256774,2.30000219,6.40253845,0.490402923,2.18676759e-06,1.25483292,0.18884557,8.41064459e-07,1.26896348,81.4415218,0,0,0,0
5218,5.218,32.8675164,-117.256774,2.3000022,6.42512643,0.493808018,2.20193295e-06,1.25494298,0.189498362,8.43975836e-07,1.26916962,81.4131196,0,0,0,0
5236,5.236,32.8675165,-117.256774,2.30000222,6.44771639,0.497224864,2.21715072e-06,1.2550525,0.190151102,8.46887213e-07,1.26937552,81.3847252,0,0,0,0
5255,5.255,32.8675165,-117.256774,2.30000223,6.47156348,0.500844279,2.23327077e-06,1.2551675,0.190840048,8.49960333e-07,1.2695926,81.3547619,0,0,0,0
5273,5.273,32.8675165,-117.256773,2.30000225,6.49415747,0.504285274,2.24859626e-06,1.2552759,0.191492681,8.5287171e-07,1.26979803,81.3263836,0,0,0,0
5291,5.291,32.8675166,-117.256773,2.30000226,6.51675341,0.507738016,2.26397415e-06,1.25538376,0.192145262,8.55783087e-07,1.27000322,81.2980132,0,0,0,0
5309,5.309,32.8675166,-117.256773,2.30000228,6.53935128,0.511202503,2.27940445e-06,1.25549107,0.192797789,8.58694464e-07,1.27020818,81.2696505,0,0,0,0
5327,5.327,32.8675166,-117.256773,2.30000229,6.56195108,0.514678735,2.29488716e-06,1.25559784,0.193450262,8.61605841e-07,1.2704129,81.2412957,0,0,0,0
5345,5.345,32.8675167,-117.256772,2.30000231,6.5845528,0.518166712,2.31042226e-06,1.25570406,0.194102681,8.64517218e-07,1.27061739,81.2129488,0,0,0,0
5364,5.364,32.8675167,-117.256772,2.30000233,6.60841224,0.521861205,2.32687728e-06,1.25581558,0.194791285,8.67590338e-07,1.27083296,81.1830354,0,0,0,0
5382,5.382,32.8675167,-117.256772,2.30000234,6.63101786,0.525373318,2.34252011e-06,1.25592069,0.195443591,8.70501715e-07,1.27103697,81.1547045,0,0,0,0
5400,5.4,32.8675168,-117.256772,2.30000236,6.65362538,0.528897173,2.35821535e-06,1.25602526,0.196095842,8.73413092e-07,1.27124074,81.1263813,0,0,0,0
5418,5.418,32.8675168,-117.256772,2.30000237,6.67623477,0.532432768,2.37396298e-06,1.25612928,0.196748036,8.76324469e-07,1.27144428,81.098066,0,0,0,0
